customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total,Cuentas_Diarias
2292-XQWSV,0,Male,0,1,1,40,0,0,DSL,0,1,1,1,1,1,One year,0,Mailed check,60.3,2448.5,1.982248521
2293-IJWPS,0,Female,0,1,0,57,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Credit card (automatic),100.75,5985,3.311965812
2294-DMMUS,0,Female,0,1,1,62,1,1,DSL,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),70.45,4300.45,2.315910585
2294-SALNE,0,Male,0,1,1,23,1,0,Fiber optic,0,1,1,1,0,0,One year,0,Mailed check,86.8,1940.8,2.85338593
2296-DKZFP,0,Female,0,1,0,65,1,0,DSL,1,1,1,0,0,1,Two year,0,Bank transfer (automatic),71,4386.2,2.333990796
2300-RQGOI,0,Female,0,0,0,38,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.05,741.5,0.659105851
2302-ANTDP,1,Female,1,1,0,48,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,0,Electronic check,117.45,5438.9,3.860946746
2302-OUZXB,0,Male,0,1,0,72,1,1,DSL,0,1,1,0,1,1,Two year,0,Bank transfer (automatic),82.15,5784.3,2.70052597
2303-PJYHN,0,Female,0,1,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.85,52,0.652531229
2305-MRGLV,0,Male,0,1,0,28,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),76.55,2065.4,2.516436555
2307-FYNNL,0,Male,1,0,0,65,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Electronic check,109.05,7108.2,3.584812623
2308-STERM,0,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.4,61.05,0.63773833
2309-OSFEU,1,Male,0,0,0,10,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Mailed check,33.9,298.45,1.114398422
2311-QYMUQ,1,Female,0,1,1,16,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),89.45,1430.25,2.940499671
2314-TNDJQ,0,Female,0,1,1,72,0,0,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),55.65,3880.05,1.82938856
2316-ESMLS,0,Female,0,1,1,12,0,0,DSL,1,0,0,1,0,0,One year,0,Credit card (automatic),33.15,444.75,1.08974359
2320-JRSDE,1,Female,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.9,19.9,0.654174885
2320-SLKMB,0,Female,0,0,0,26,0,0,DSL,0,0,1,1,1,0,Month-to-month,1,Credit card (automatic),44.45,1183.8,1.46120973
2320-TZRRH,0,Female,0,0,0,20,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.5,403.15,0.641025641
2320-YKQBO,0,Female,0,0,0,7,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.3,144.95,0.634451019
2321-OMBXY,1,Female,0,1,1,38,1,0,DSL,1,1,0,1,1,1,One year,0,Credit card (automatic),80.3,3058.65,2.639710717
2322-VCZHZ,0,Male,1,1,0,23,1,0,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,90,2024.1,2.958579882
2323-ARSVR,0,Male,0,1,0,67,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,111.05,7321.05,3.650558843
2324-AALNO,0,Female,0,0,0,48,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),24.55,1203.95,0.807034845
2324-EFHVG,0,Male,0,0,0,64,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),104.4,6692.65,3.431952663
2325-NBPZG,0,Female,0,0,0,3,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,74.55,233.65,2.450690335
2325-WINES,0,Female,0,0,0,32,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),104.05,3416.85,3.420447074
2325-ZUSFD,1,Female,0,1,1,57,1,0,DSL,1,0,0,0,1,1,One year,1,Bank transfer (automatic),70.1,3913.3,2.304404997
2330-PQGDQ,0,Male,0,1,1,51,1,1,Fiber optic,0,1,0,1,0,0,One year,0,Bank transfer (automatic),84.2,4299.75,2.767915845
2332-EFBJY,1,Male,0,0,0,16,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.7,342.4,0.647600263
2332-TODQS,0,Female,0,0,0,48,1,1,No,0,0,0,0,0,0,One year,0,Credit card (automatic),25.05,1171.5,0.8234714
2333-KWEWW,0,Male,0,0,0,18,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.05,388.6,0.659105851
2335-GSODA,0,Male,0,0,1,23,0,0,DSL,1,0,1,1,0,0,Two year,0,Mailed check,40.1,857.75,1.318211703
2338-BQEZT,0,Female,0,0,0,55,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),50.55,2832.75,1.6617357
2342-CKIAO,0,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.3,41.2,0.667324129
2344-JMOGN,1,Male,0,1,0,9,1,0,Fiber optic,0,1,1,1,1,0,Month-to-month,1,Mailed check,94.85,890.6,3.118014464
2346-CZYIL,0,Male,0,0,0,27,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.35,531.6,0.668967784
2346-DJQTB,0,Female,0,0,0,35,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.15,812.5,0.793885602
2346-LOCWC,0,Female,0,1,1,58,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.5,1191.4,0.673898751
2347-WKKAE,0,Male,0,1,0,42,1,1,Fiber optic,1,0,1,0,0,1,Month-to-month,1,Electronic check,94.4,4014.6,3.103221565
2348-KCJLT,0,Female,0,1,0,44,1,0,DSL,1,1,1,0,0,0,One year,1,Mailed check,61.5,2722.2,2.021696252
2351-BKRZW,0,Female,0,1,1,43,1,0,DSL,1,0,1,0,1,1,Two year,0,Bank transfer (automatic),75.2,3254.35,2.472057857
2351-RRBUE,0,Female,0,1,1,7,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.65,134.05,0.678829717
2357-COQEK,1,Female,1,0,0,28,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,103.3,2890.65,3.395792242
2359-KLTEK,0,Female,0,1,1,41,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),94.9,3848,3.11965812
2359-KMGLI,1,Male,0,0,0,24,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,80.25,1861.5,2.638067061
2359-QWQUL,1,Female,0,1,0,39,1,0,Fiber optic,1,0,1,1,1,1,One year,1,Credit card (automatic),104.7,4134.85,3.441814596
2360-RDGRO,0,Male,0,1,0,65,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,104.25,6812.95,3.427021696
2361-FJWNO,0,Male,0,0,0,40,0,0,DSL,0,1,0,1,0,0,One year,0,Credit card (automatic),36,1382.9,1.183431953
2361-UPSND,0,Female,0,1,0,46,1,0,DSL,1,1,0,1,0,1,One year,0,Mailed check,70.6,3231.05,2.320841552
2362-IBOOY,1,Male,0,0,0,36,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.75,3050.15,2.785996055
2363-BJLSL,0,Male,0,0,0,62,1,0,DSL,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),80.4,4981.15,2.642998028
2364-UFROM,0,Male,0,0,0,30,1,0,DSL,1,1,0,1,1,0,One year,0,Electronic check,70.4,2044.75,2.31426693
2368-GAKKQ,0,Female,0,0,0,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),113.65,7939.25,3.736028928
2369-FEVNO,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.9,19.9,0.654174885
2369-UAPKZ,1,Male,0,0,0,5,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Mailed check,104.1,541.9,3.42209073
2371-JQHZZ,0,Male,0,1,0,24,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93,2248.05,3.057199211
2371-JUNGC,0,Male,0,0,0,11,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,208,0.665680473
2371-KFUOG,0,Male,0,0,0,58,1,0,Fiber optic,1,1,0,0,1,1,One year,0,Bank transfer (automatic),99.15,5720.95,3.259368836
2372-HWUHI,1,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.35,81.25,1.457922419
2373-NTKOD,0,Male,0,0,0,8,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,66.25,546.45,2.177843524
2378-HTWFW,0,Male,1,0,0,35,1,1,Fiber optic,1,0,0,0,0,1,Month-to-month,0,Credit card (automatic),91,3180.5,2.991452991
2378-VTKDH,0,Male,1,1,0,65,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.35,6578.55,3.430309007
2378-YIZKA,0,Female,0,1,1,68,1,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),85,5607.75,2.794214333
2379-ENZGV,1,Male,0,0,0,6,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,84.85,523.5,2.789283366
2379-GYFLQ,0,Male,0,0,0,46,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Credit card (automatic),94.9,4422.95,3.11965812
2380-DAMQP,0,Female,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Electronic check,115.15,8349.7,3.785338593
2382-BCKQJ,1,Female,0,0,1,62,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,100.15,6413.65,3.292241946
2384-OVPSA,0,Female,1,0,0,38,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.2,735.9,0.664036818
2386-LAHRK,1,Male,0,0,0,1,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Mailed check,53.5,53.5,1.758711374
2386-OWURY,0,Female,0,0,0,58,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,95.3,5817.7,3.132807364
2387-KDZQY,0,Male,0,0,0,17,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,20.1,279.5,0.660749507
2388-LAESQ,0,Female,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),114.85,8317.95,3.77547666
2391-IPLOP,0,Male,0,1,1,50,1,1,DSL,0,0,1,1,1,0,One year,1,Electronic check,69.65,3442.15,2.289612097
2391-SOORI,1,Male,0,0,1,4,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,49.35,219.65,1.622287968
2393-DIVAI,0,Female,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20,61.7,0.657462196
2397-BRLOM,1,Male,1,1,1,8,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),80.45,583.45,2.644641683
2398-YPMUR,1,Female,1,1,0,13,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.15,916.75,2.306048652
2400-FEQME,0,Male,0,1,1,55,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.5,1177.95,0.673898751
2400-XIWIO,0,Female,0,1,0,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Electronic check,90.1,6310.9,2.961867193
2402-TAIRZ,0,Female,0,0,0,37,1,0,Fiber optic,0,1,1,0,0,0,One year,0,Electronic check,80.05,3019.1,2.631492439
2403-BCASL,1,Male,1,1,1,41,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,111.95,4534.9,3.680144642
2404-JIBFC,0,Female,0,1,1,55,1,1,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),85.1,4657.95,2.797501644
2405-LBMUW,0,Female,0,1,1,61,0,0,DSL,1,1,0,1,0,1,One year,1,Bank transfer (automatic),50.7,3088.75,1.666666667
2408-PSJVE,0,Male,0,1,1,44,1,0,DSL,0,1,1,1,0,0,Month-to-month,1,Mailed check,61.9,2924.05,2.034845496
2408-TZMJL,1,Male,0,1,0,59,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,110.15,6448.05,3.620973044
2408-WITXK,1,Female,1,0,0,10,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,34.7,329.8,1.14069691
2410-CIYFZ,0,Male,0,0,1,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.4,42.9,0.67061144
2418-TPEUN,0,Female,0,1,1,56,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.8,1119.9,0.650887574
2419-FSORS,0,Male,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,108.4,7719.5,3.563445102
2424-WVHPL,0,Male,1,0,0,1,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Electronic check,74.7,74.7,2.455621302
2428-HYUNX,0,Male,1,1,0,44,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.35,847.25,0.636094675
2428-ZMCTB,0,Male,0,0,0,10,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.75,208.25,0.649243918
2429-AYKKO,0,Male,0,0,0,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.85,1434.1,0.652531229
2430-RRYUW,0,Male,0,0,0,66,1,0,DSL,1,1,0,0,0,0,One year,1,Mailed check,54.8,3465.7,1.801446417
2430-USGXP,1,Male,0,1,0,24,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,101.05,2391.8,3.321827745
2432-TFSMK,0,Male,0,0,0,18,1,1,Fiber optic,0,0,1,0,1,0,One year,1,Credit card (automatic),89.6,1633,2.945430638
2433-KMEAS,1,Male,0,0,0,22,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,54.45,1127.35,1.789940828
2434-EEVDB,0,Female,0,1,0,64,1,1,Fiber optic,1,0,1,0,1,0,Two year,1,Credit card (automatic),94.6,5948.7,3.109796187
2436-QBZFP,0,Female,0,1,1,22,0,0,DSL,0,1,0,0,1,0,Month-to-month,0,Electronic check,39.2,849.9,1.288625904
2439-LYPMQ,0,Male,1,1,0,38,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,102.6,4009.2,3.372781065
2439-QKJUL,0,Male,0,0,0,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,109.8,0.665680473
2446-BEGGB,1,Female,1,0,0,6,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,98.25,560.6,3.229783037
2446-PLQVO,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,70.3,2.310979619
2446-ZKVAF,0,Male,0,1,0,18,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),56.8,1074.65,1.867192636
2450-ZKEED,0,Female,0,0,0,11,1,0,DSL,0,0,1,1,0,0,One year,0,Bank transfer (automatic),53.8,651.55,1.768573307
2451-YMUXS,0,Male,1,0,0,67,1,1,DSL,1,1,0,1,0,0,Two year,1,Bank transfer (automatic),64.55,4250.1,2.121959237
2452-KDRRH,0,Male,1,0,0,67,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),101.4,6841.05,3.333333333
2452-MRMZF,0,Female,1,1,0,72,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.7,1937.4,0.844838922
2452-SNHFZ,0,Female,0,0,0,47,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Credit card (automatic),75.45,3545.1,2.480276134
2453-SAFNS,0,Female,1,0,0,54,1,1,DSL,0,1,0,1,1,0,One year,0,Mailed check,72.1,3886.05,2.370151216
2454-RPBRZ,1,Female,1,1,0,12,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,98.1,1060.2,3.224852071
2455-USLMV,0,Female,0,0,0,31,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Credit card (automatic),84.75,2613.4,2.785996055
2458-EOMRE,0,Female,0,0,0,11,1,0,DSL,1,0,1,0,0,1,Month-to-month,0,Bank transfer (automatic),64.05,733.95,2.105522682
2460-FPSYH,1,Female,1,0,0,40,0,0,DSL,1,1,0,0,1,1,Month-to-month,1,Electronic check,55.8,2109.35,1.834319527
2460-NGXBJ,0,Male,1,1,1,11,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),75.2,775.3,2.472057857
2462-XIIJB,1,Male,0,0,0,5,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,92.5,452.7,3.040762656
2465-BLLEU,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.75,19.75,0.649243918
2466-FCCPT,0,Female,0,1,1,20,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.7,395.6,0.647600263
2466-NEJOJ,0,Male,0,1,1,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.65,169.75,0.645956607
2468-SJFLM,0,Male,0,0,0,1,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Mailed check,74.3,74.3,2.442472058
2469-DTSGX,0,Female,1,0,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,0,Electronic check,111.65,7943.45,3.670282709
2472-OVKUP,1,Male,0,1,0,6,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,91,531,2.991452991
2474-BRUCM,1,Male,1,1,0,40,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Electronic check,101.85,4086.3,3.348126233
2474-LCNUE,0,Female,0,1,0,23,1,1,DSL,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),73.65,1642.75,2.421104536
2475-MROZF,0,Male,0,0,0,30,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Credit card (automatic),95,2852.4,3.122945431
2476-YGEFM,0,Female,0,0,0,29,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),76,2215.25,2.498356345
2478-EEWWM,0,Male,0,1,0,59,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,44.3,2666.75,1.456278764
2479-BRAMR,1,Male,1,1,0,41,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),83.75,3273.55,2.753122945
2480-EJWYP,0,Female,1,1,0,58,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Bank transfer (automatic),97.8,5458.8,3.214990138
2480-JZOSN,0,Female,0,1,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.65,20.65,0.678829717
2480-SQIOB,0,Male,0,1,1,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.8,169.65,1.472715319
2481-SBOYW,0,Female,0,0,1,61,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25,1498.35,0.821827745
2482-CZGBB,1,Male,0,0,0,10,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70,740,2.301117686
2483-XSSMZ,0,Female,0,0,0,39,1,0,DSL,1,0,0,0,0,0,One year,1,Electronic check,47.85,1886.4,1.572978304
2484-DGXPZ,1,Female,0,1,1,31,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.55,658.95,0.642669297
2485-ITVKB,1,Female,0,1,0,2,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,35.1,68.75,1.153846154
2486-WYVVE,0,Male,0,1,0,31,1,1,DSL,0,0,1,1,1,1,One year,1,Mailed check,79.3,2484,2.606837607
2495-INZWQ,1,Male,0,0,0,4,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,44.55,174.3,1.464497041
2495-KZNFB,0,Female,0,0,0,33,1,1,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Electronic check,90.65,2989.6,2.979947403
2495-TTHBQ,0,Female,0,0,1,4,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,20.4,84.75,0.67061144
2498-XLDZR,0,Female,0,1,1,32,1,0,DSL,1,1,1,1,0,1,Two year,0,Mailed check,73.6,2316.85,2.419460881
2499-AJYUA,0,Female,1,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),110.8,7882.25,3.642340565
2501-XWWTZ,0,Male,0,0,0,11,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.2,760.05,2.307692308
2504-DSHIH,0,Male,1,1,0,23,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,86.8,1975.85,2.85338593
2506-CLAKW,1,Female,0,0,0,6,1,0,Fiber optic,1,1,1,1,0,1,Month-to-month,1,Bank transfer (automatic),98.15,567.45,3.226495726
2506-TNFCO,1,Female,1,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.55,69.55,2.286324786
2507-QZPQS,0,Male,0,0,0,15,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,0,Electronic check,95.7,1451.1,3.145956607
2509-TFPJU,0,Male,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.75,1864.2,0.846482577
2511-ALLCS,0,Female,0,1,1,35,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.3,821.6,0.798816568
2511-MORQY,0,Male,0,1,1,50,1,1,DSL,0,0,1,0,0,0,One year,0,Bank transfer (automatic),54.9,2614.1,1.804733728
2514-GINMM,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.5,79.5,2.613412229
2516-VQRRV,1,Female,1,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,75.45,158.4,2.480276134
2516-XSJKX,0,Female,0,1,1,41,1,0,DSL,1,1,0,1,1,1,Two year,0,Electronic check,78.45,3126.45,2.578895464
2519-ERQOJ,0,Male,1,0,0,33,0,0,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,54.6,1803.7,1.794871795
2519-FAKOD,1,Male,0,0,1,38,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),99.25,3777.15,3.262656147
2519-LBNQL,0,Male,1,1,0,60,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,104.35,6339.45,3.430309007
2519-TWKFS,0,Male,0,1,1,25,1,1,DSL,0,0,0,1,0,0,One year,1,Mailed check,55.1,1466.1,1.81130835
2520-SGTTA,0,Female,0,1,1,0,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20,0,0.657462196
2521-NPUZR,0,Male,0,1,0,70,1,0,Fiber optic,1,1,1,1,0,1,Two year,0,Credit card (automatic),101,7085.5,3.320184089
2522-AHJXR,0,Male,0,1,0,60,1,1,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),109.45,6572.85,3.597961867
2522-WLNSF,0,Female,1,1,0,34,1,0,DSL,0,0,1,1,1,0,One year,0,Bank transfer (automatic),64.2,2106.3,2.110453649
2523-EWWZL,0,Female,0,1,0,27,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,76.1,2093.4,2.501643655
2525-GVKQU,0,Female,0,0,0,60,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.6,1093,0.677186062
2528-HFYZX,1,Male,1,1,0,17,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,76.45,1233.4,2.513149244
2530-ENDWQ,1,Female,0,1,0,71,1,1,Fiber optic,0,0,0,0,1,1,Two year,1,Bank transfer (automatic),93.7,6585.35,3.080210388
2530-FMFXO,0,Male,0,1,1,56,1,1,Fiber optic,0,0,1,1,1,1,Two year,1,Electronic check,103.2,5873.75,3.392504931
2533-QVMSK,1,Male,0,1,0,61,1,1,Fiber optic,0,1,0,1,1,0,Two year,1,Electronic check,94.1,5638.3,3.093359632
2533-TIBIX,0,Male,0,1,1,15,0,0,DSL,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),30.2,469.65,0.992767916
2535-PBCGC,0,Female,0,1,0,70,0,0,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),64.55,4504.9,2.121959237
2538-OIMXF,0,Female,0,0,1,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,24.7,24.7,0.811965812
2541-YGPKE,0,Male,0,1,1,42,1,0,DSL,1,0,0,1,0,1,One year,0,Credit card (automatic),63.7,2763.35,2.094017094
2542-HYGIQ,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.95,19.95,0.65581854
2545-EBUPK,0,Female,1,0,0,2,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.05,186.05,2.762984878
2545-LXYVJ,0,Male,0,1,0,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.7,1492.1,0.680473373
2546-KZAAT,0,Male,0,1,0,52,1,0,DSL,1,1,0,0,1,1,One year,1,Mailed check,75.4,3865.45,2.478632479
2550-AEVRU,0,Female,0,1,1,57,1,0,DSL,1,1,0,0,0,0,One year,0,Electronic check,53.45,3053,1.757067719
2550-QHZGP,0,Male,0,0,0,7,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.5,128.6,0.641025641
2558-BUOZZ,0,Male,0,0,0,47,1,1,Fiber optic,1,1,0,0,1,0,One year,0,Bank transfer (automatic),94.8,4535.85,3.116370809
2560-PPCHE,0,Female,0,0,0,65,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),105.05,6744.25,3.453320184
2560-QTSBS,0,Female,0,1,1,72,1,1,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),23.3,1623.15,0.765943458
2560-WBWXF,0,Male,0,0,0,68,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.15,1498.85,0.793885602
2565-JSLRY,1,Male,0,0,0,1,1,1,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.05,24.05,0.790598291
2568-BRGYX,1,Male,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.2,237.95,2.307692308
2568-OIADY,1,Female,0,1,0,37,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.5,3762,3.270874425
2569-WGERO,0,Female,0,0,0,72,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),21.15,1419.4,0.695266272
2573-GYRUU,0,Male,1,1,0,48,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),91.05,4370.75,2.993096647
2575-GFSOE,1,Female,0,1,1,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69,506.9,2.268244576
2576-HXMPA,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.55,19.55,0.642669297
2577-GVSIL,0,Male,0,1,1,35,1,1,DSL,0,0,0,1,1,1,One year,1,Bank transfer (automatic),73.45,2661.1,2.414529915
2578-JQPHZ,0,Male,0,0,0,44,1,0,Fiber optic,0,0,1,1,1,1,Two year,0,Bank transfer (automatic),100.1,4378.35,3.290598291
